         COPY  PDPTOP
         DC    F'-1'
         DC    F'-1'
         DC    F'-1'
         DC    F'-1'
         DC    F'-1'
         DC    F'-1'
         DC    F'-1'
         DC    F'-1'
         DC    F'-1'
         DC    F'-1'
         DC    F'-1'
         DC    F'0'
         DC    F'-1'
* X-var inner_mode_array
         ENTRY INNER@MO
         DS    0F
INNER@MO EQU   *
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'0'
         DC    F'12'
         DC    F'13'
         DC    F'15'
         DC    F'16'
         DC    F'17'
         DC    F'18'
         DC    F'2'
         DC    F'3'
         DC    F'4'
         DC    F'5'
         DC    F'6'
         DC    F'7'
         DC    F'2'
         DC    F'3'
         DC    F'4'
         DC    F'5'
         DC    F'2'
         DC    F'3'
         DC    F'4'
         DC    F'5'
         DC    F'2'
         DC    F'3'
         DC    F'4'
         DC    F'5'
         DC    F'2'
         DC    F'15'
         DC    F'16'
         DC    F'15'
         DC    F'16'
         DC    F'15'
         DC    F'16'
         DC    F'15'
         DC    F'0'
         DC    F'0'
* X-var class_narrowest_mode
         ENTRY CLASS@NA
         DS    0F
CLASS@NA EQU   *
         DC    F'0'
         DC    F'2'
         DC    F'12'
         DC    F'8'
         DC    F'52'
         DC    F'25'
         DC    F'19'
         DC    F'31'
         DC    F'44'
* X-var rtx_format
         ENTRY RTX@FORM
@@LC206  EQU   *
         DC    C'*'
         DC    X'0'
@@LC207  EQU   *
         DC    C's'
         DC    X'0'
@@LC208  EQU   *
         DC    C'ee'
         DC    X'0'
@@LC209  EQU   *
         DC    C'ue'
         DC    X'0'
@@LC210  EQU   *
         DC    C'iss'
         DC    X'0'
@@LC211  EQU   *
         DC    C'is'
         DC    X'0'
@@LC212  EQU   *
         DC    C'i'
         DC    X'0'
@@LC213  EQU   *
         DC    C'isE'
         DC    X'0'
@@LC214  EQU   *
         DC    C'iE'
         DC    X'0'
@@LC215  EQU   *
         DC    C'sEsTV'
         DC    X'0'
@@LC216  EQU   *
         DC    C'EsTV'
         DC    X'0'
@@LC217  EQU   *
         DC    C'EsES'
         DC    X'0'
@@LC218  EQU   *
         DC    C'sEsTsESV'
         DC    X'0'
@@LC219  EQU   *
         DC    C'Ess'
         DC    X'0'
@@LC220  EQU   *
         DC    C'sEss'
         DC    X'0'
@@LC221  EQU   *
         DC    C'eE'
         DC    X'0'
@@LC222  EQU   *
         DC    C'siieiiV'
         DC    X'0'
@@LC223  EQU   *
         DC    C'V'
         DC    X'0'
@@LC224  EQU   *
         DC    C'E'
         DC    X'0'
@@LC225  EQU   *
         DC    C'e'
         DC    X'0'
@@LC226  EQU   *
         DC    C'sse'
         DC    X'0'
@@LC227  EQU   *
         DC    C'ss'
         DC    X'0'
@@LC228  EQU   *
         DC    C'sE'
         DC    X'0'
@@LC229  EQU   *
         DC    C'iuueiee'
         DC    X'0'
@@LC230  EQU   *
         DC    C'iuueiee0'
         DC    X'0'
@@LC231  EQU   *
         DC    C'iuueieee'
         DC    X'0'
@@LC232  EQU   *
         DC    C'iuu'
         DC    X'0'
@@LC233  EQU   *
         DC    C'iuu00iss'
         DC    X'0'
@@LC234  EQU   *
         DC    C'iuu0ni'
         DC    X'0'
@@LC235  EQU   *
         DC    C'ssiEEsi'
         DC    X'0'
@@LC236  EQU   *
         DC    C'Ei'
         DC    X'0'
@@LC237  EQU   *
         DC    C'eEee0'
         DC    X'0'
@@LC238  EQU   *
         DC    C'eee'
         DC    X'0'
@@LC239  EQU   *
         DC    X'0'
@@LC240  EQU   *
         DC    C'w'
         DC    X'0'
@@LC241  EQU   *
         DC    C'0ww'
         DC    X'0'
@@LC242  EQU   *
         DC    C'0'
         DC    X'0'
@@LC243  EQU   *
         DC    C'i0'
         DC    X'0'
@@LC244  EQU   *
         DC    C'ei'
         DC    X'0'
@@LC245  EQU   *
         DC    C'e0'
         DC    X'0'
@@LC246  EQU   *
         DC    C'u00'
         DC    X'0'
@@LC247  EQU   *
         DC    C'eit'
         DC    X'0'
@@LC248  EQU   *
         DC    C'eeeee'
         DC    X'0'
@@LC249  EQU   *
         DC    C'Ee'
         DC    X'0'
@@LC250  EQU   *
         DC    C'uuEiiiiiibbii'
         DC    X'0'
@@LC251  EQU   *
         DC    C'iiiiiiiitt'
         DC    X'0'
@@LC252  EQU   *
         DC    C'eti'
         DC    X'0'
@@LC253  EQU   *
         DC    C'bi'
         DC    X'0'
@@LC254  EQU   *
         DC    C'uuuu'
         DC    X'0'
         DS    0F
RTX@FORM EQU   *
         DC    A(@@LC206)
         DC    A(@@LC206)
         DC    A(@@LC207)
         DC    A(@@LC208)
         DC    A(@@LC209)
         DC    A(@@LC210)
         DC    A(@@LC211)
         DC    A(@@LC212)
         DC    A(@@LC213)
         DC    A(@@LC213)
         DC    A(@@LC214)
         DC    A(@@LC214)
         DC    A(@@LC211)
         DC    A(@@LC215)
         DC    A(@@LC216)
         DC    A(@@LC217)
         DC    A(@@LC218)
         DC    A(@@LC217)
         DC    A(@@LC219)
         DC    A(@@LC220)
         DC    A(@@LC221)
         DC    A(@@LC222)
         DC    A(@@LC223)
         DC    A(@@LC219)
         DC    A(@@LC224)
         DC    A(@@LC225)
         DC    A(@@LC226)
         DC    A(@@LC207)
         DC    A(@@LC227)
         DC    A(@@LC228)
         DC    A(@@LC227)
         DC    A(@@LC207)
         DC    A(@@LC229)
         DC    A(@@LC230)
         DC    A(@@LC231)
         DC    A(@@LC232)
         DC    A(@@LC233)
         DC    A(@@LC234)
         DC    A(@@LC208)
         DC    A(@@LC224)
         DC    A(@@LC207)
         DC    A(@@LC235)
         DC    A(@@LC236)
         DC    A(@@LC236)
         DC    A(@@LC224)
         DC    A(@@LC237)
         DC    A(@@LC238)
         DC    A(@@LC208)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC208)
         DC    A(@@LC239)
         DC    A(@@LC208)
         DC    A(@@LC212)
         DC    A(@@LC240)
         DC    A(@@LC241)
         DC    A(@@LC224)
         DC    A(@@LC207)
         DC    A(@@LC225)
         DC    A(@@LC239)
         DC    A(@@LC242)
         DC    A(@@LC243)
         DC    A(@@LC242)
         DC    A(@@LC244)
         DC    A(@@LC225)
         DC    A(@@LC208)
         DC    A(@@LC245)
         DC    A(@@LC246)
         DC    A(@@LC207)
         DC    A(@@LC239)
         DC    A(@@LC247)
         DC    A(@@LC248)
         DC    A(@@LC238)
         DC    A(@@LC249)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC225)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC225)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC238)
         DC    A(@@LC238)
         DC    A(@@LC225)
         DC    A(@@LC208)
         DC    A(@@LC250)
         DC    A(@@LC251)
         DC    A(@@LC252)
         DC    A(@@LC253)
         DC    A(@@LC225)
         DC    A(@@LC254)
         DC    A(@@LC238)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC225)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC208)
         DC    A(@@LC225)
         DC    A(@@LC225)
         DC    A(@@LC224)
* X-var rtx_class
         ENTRY RTX@CLAS
RTX@CLAS EQU   *
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'94'
         DC    X'94'
         DC    X'94'
         DC    X'94'
         DC    X'94'
         DC    X'94'
         DC    X'94'
         DC    X'94'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'94'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'89'
         DC    X'89'
         DC    X'89'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'96'
         DC    X'96'
         DC    X'A7'
         DC    X'96'
         DC    X'96'
         DC    X'96'
         DC    X'96'
         DC    X'96'
         DC    X'96'
         DC    X'A7'
         DC    X'A7'
         DC    X'96'
         DC    X'96'
         DC    X'96'
         DC    X'96'
         DC    X'96'
         DC    X'96'
         DC    X'A7'
         DC    X'F3'
         DC    X'A7'
         DC    X'F2'
         DC    X'83'
         DC    X'F2'
         DC    X'F1'
         DC    X'83'
         DC    X'F2'
         DC    X'F2'
         DC    X'F2'
         DC    X'F2'
         DC    X'83'
         DC    X'83'
         DC    X'83'
         DC    X'F1'
         DC    X'F2'
         DC    X'F2'
         DC    X'F2'
         DC    X'F2'
         DC    X'F2'
         DC    X'83'
         DC    X'83'
         DC    X'83'
         DC    X'83'
         DC    X'81'
         DC    X'81'
         DC    X'81'
         DC    X'81'
         DC    X'81'
         DC    X'81'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'4C'
         DC    X'F1'
         DC    X'F1'
         DC    X'F1'
         DC    X'F1'
         DC    X'F1'
         DC    X'F1'
         DC    X'F1'
         DC    X'F1'
         DC    X'F1'
         DC    X'F1'
         DC    X'F1'
         DC    X'F1'
         DC    X'82'
         DC    X'82'
         DC    X'96'
         DC    X'96'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'A7'
         DC    X'83'
         DC    X'83'
         DC    X'F2'
         DC    X'F2'
         DC    X'F1'
         DC    X'F1'
         DC    X'A7'
* X-var note_insn_name
         ENTRY NOTE@INS
@@LC255  EQU   *
         DC    C'NOTE_INSN_DELETED'
         DC    X'0'
@@LC256  EQU   *
         DC    C'NOTE_INSN_BLOCK_BEG'
         DC    X'0'
@@LC257  EQU   *
         DC    C'NOTE_INSN_BLOCK_END'
         DC    X'0'
@@LC258  EQU   *
         DC    C'NOTE_INSN_LOOP_BEG'
         DC    X'0'
@@LC259  EQU   *
         DC    C'NOTE_INSN_LOOP_END'
         DC    X'0'
@@LC260  EQU   *
         DC    C'NOTE_INSN_LOOP_CONT'
         DC    X'0'
@@LC261  EQU   *
         DC    C'NOTE_INSN_LOOP_VTOP'
         DC    X'0'
@@LC262  EQU   *
         DC    C'NOTE_INSN_LOOP_END_TOP_COND'
         DC    X'0'
@@LC263  EQU   *
         DC    C'NOTE_INSN_FUNCTION_END'
         DC    X'0'
@@LC264  EQU   *
         DC    C'NOTE_INSN_PROLOGUE_END'
         DC    X'0'
@@LC265  EQU   *
         DC    C'NOTE_INSN_EPILOGUE_BEG'
         DC    X'0'
@@LC266  EQU   *
         DC    C'NOTE_INSN_DELETED_LABEL'
         DC    X'0'
@@LC267  EQU   *
         DC    C'NOTE_INSN_FUNCTION_BEG'
         DC    X'0'
@@LC268  EQU   *
         DC    C'NOTE_INSN_EH_REGION_BEG'
         DC    X'0'
@@LC269  EQU   *
         DC    C'NOTE_INSN_EH_REGION_END'
         DC    X'0'
@@LC270  EQU   *
         DC    C'NOTE_INSN_REPEATED_LINE_NUMBER'
         DC    X'0'
@@LC271  EQU   *
         DC    C'NOTE_INSN_RANGE_BEG'
         DC    X'0'
@@LC272  EQU   *
         DC    C'NOTE_INSN_RANGE_END'
         DC    X'0'
@@LC273  EQU   *
         DC    C'NOTE_INSN_LIVE'
         DC    X'0'
@@LC274  EQU   *
         DC    C'NOTE_INSN_BASIC_BLOCK'
         DC    X'0'
@@LC275  EQU   *
         DC    C'NOTE_INSN_EXPECTED_VALUE'
         DC    X'0'
         DS    0F
NOTE@INS EQU   *
         DC    A(@@LC239)
         DC    A(@@LC255)
         DC    A(@@LC256)
         DC    A(@@LC257)
         DC    A(@@LC258)
         DC    A(@@LC259)
         DC    A(@@LC260)
         DC    A(@@LC261)
         DC    A(@@LC262)
         DC    A(@@LC263)
         DC    A(@@LC264)
         DC    A(@@LC265)
         DC    A(@@LC266)
         DC    A(@@LC267)
         DC    A(@@LC268)
         DC    A(@@LC269)
         DC    A(@@LC270)
         DC    A(@@LC271)
         DC    A(@@LC272)
         DC    A(@@LC273)
         DC    A(@@LC274)
         DC    A(@@LC275)
* X-var reg_note_name
         ENTRY REG@NOTE
@@LC276  EQU   *
         DC    C'REG_DEAD'
         DC    X'0'
@@LC277  EQU   *
         DC    C'REG_INC'
         DC    X'0'
@@LC278  EQU   *
         DC    C'REG_EQUIV'
         DC    X'0'
@@LC279  EQU   *
         DC    C'REG_EQUAL'
         DC    X'0'
@@LC280  EQU   *
         DC    C'REG_WAS_0'
         DC    X'0'
@@LC281  EQU   *
         DC    C'REG_RETVAL'
         DC    X'0'
@@LC282  EQU   *
         DC    C'REG_LIBCALL'
         DC    X'0'
@@LC283  EQU   *
         DC    C'REG_NONNEG'
         DC    X'0'
@@LC284  EQU   *
         DC    C'REG_NO_CONFLICT'
         DC    X'0'
@@LC285  EQU   *
         DC    C'REG_UNUSED'
         DC    X'0'
@@LC286  EQU   *
         DC    C'REG_CC_SETTER'
         DC    X'0'
@@LC287  EQU   *
         DC    C'REG_CC_USER'
         DC    X'0'
@@LC288  EQU   *
         DC    C'REG_LABEL'
         DC    X'0'
@@LC289  EQU   *
         DC    C'REG_DEP_ANTI'
         DC    X'0'
@@LC290  EQU   *
         DC    C'REG_DEP_OUTPUT'
         DC    X'0'
@@LC291  EQU   *
         DC    C'REG_BR_PROB'
         DC    X'0'
@@LC292  EQU   *
         DC    C'REG_EXEC_COUNT'
         DC    X'0'
@@LC293  EQU   *
         DC    C'REG_NOALIAS'
         DC    X'0'
@@LC294  EQU   *
         DC    C'REG_SAVE_AREA'
         DC    X'0'
@@LC295  EQU   *
         DC    C'REG_BR_PRED'
         DC    X'0'
@@LC296  EQU   *
         DC    C'REG_FRAME_RELATED_EXPR'
         DC    X'0'
@@LC297  EQU   *
         DC    C'REG_EH_CONTEXT'
         DC    X'0'
@@LC298  EQU   *
         DC    C'REG_EH_REGION'
         DC    X'0'
@@LC299  EQU   *
         DC    C'REG_SAVE_NOTE'
         DC    X'0'
@@LC300  EQU   *
         DC    C'REG_MAYBE_DEAD'
         DC    X'0'
@@LC301  EQU   *
         DC    C'REG_NORETURN'
         DC    X'0'
@@LC302  EQU   *
         DC    C'REG_NON_LOCAL_GOTO'
         DC    X'0'
@@LC303  EQU   *
         DC    C'REG_SETJMP'
         DC    X'0'
@@LC304  EQU   *
         DC    C'REG_ALWAYS_RETURN'
         DC    X'0'
@@LC305  EQU   *
         DC    C'REG_VTABLE_REF'
         DC    X'0'
         DS    0F
REG@NOTE EQU   *
         DC    A(@@LC239)
         DC    A(@@LC276)
         DC    A(@@LC277)
         DC    A(@@LC278)
         DC    A(@@LC279)
         DC    A(@@LC280)
         DC    A(@@LC281)
         DC    A(@@LC282)
         DC    A(@@LC283)
         DC    A(@@LC284)
         DC    A(@@LC285)
         DC    A(@@LC286)
         DC    A(@@LC287)
         DC    A(@@LC288)
         DC    A(@@LC289)
         DC    A(@@LC290)
         DC    A(@@LC291)
         DC    A(@@LC292)
         DC    A(@@LC293)
         DC    A(@@LC294)
         DC    A(@@LC295)
         DC    A(@@LC296)
         DC    A(@@LC297)
         DC    A(@@LC298)
         DC    A(@@LC299)
         DC    A(@@LC300)
         DC    A(@@LC301)
         DC    A(@@LC302)
         DC    A(@@LC303)
         DC    A(@@LC304)
         DC    A(@@LC305)
         DS    0F
* X-func rtvec_alloc prologue
RTVEC@AL PDPPRLG CINDEX=0,FRAME=104,BASER=12,ENTRY=YES
         B     @@FEN0
         LTORG
@@FEN0   EQU   *
         DROP  12
         BALR  12,0
         USING *,12
@@PG0    EQU   *
         LR    11,1
         L     10,=A(@@PGT0)
* Function rtvec_alloc code
         L     4,0(11)
         LR    3,4
         MH    3,=H'4'
         A     3,=F'4'
         ST    3,88(13)
         A     3,=F'-4'
         LA    1,88(,13)
         L     15,=V(GGCALL)
         BALR  14,15
         LR    2,15
         A     2,=F'4'
         ST    2,88(13)
         A     2,=F'-4'
         MVC   92(4,13),=F'0'
         ST    3,96(13)
         LA    1,88(,13)
         L     15,=V(MEMSET)
         BALR  14,15
         ST    4,0(2)
         LR    15,2
* Function rtvec_alloc epilogue
         PDPEPIL
* Function rtvec_alloc literal pool
         DS    0F
         LTORG
* Function rtvec_alloc page table
         DS    0F
@@PGT0   EQU   *
         DC    A(@@PG0)
         DS    0F
* X-func rtx_alloc prologue
RTX@ALLO PDPPRLG CINDEX=1,FRAME=104,BASER=12,ENTRY=YES
         B     @@FEN1
         LTORG
@@FEN1   EQU   *
         DROP  12
         BALR  12,0
         USING *,12
@@PG1    EQU   *
         LR    11,1
         L     10,=A(@@PGT1)
* Function rtx_alloc code
         L     3,0(11)
         L     2,=A(RTX@LENG)
         SLR   4,4
         IC    4,0(2,3)
         LR    2,4
         MH    2,=H'4'
         A     2,=F'4'
         ST    2,88(13)
         LA    1,88(,13)
         L     15,=V(GGCALL)
         BALR  14,15
         LR    2,15
         ST    15,88(13)
         MVC   92(4,13),=F'0'
         MVC   96(4,13),=F'4'
         LA    1,88(,13)
         L     15,=V(MEMSET)
         BALR  14,15
         STH   3,0(2)
         LR    15,2
* Function rtx_alloc epilogue
         PDPEPIL
* Function rtx_alloc literal pool
         DS    0F
         LTORG
* Function rtx_alloc page table
         DS    0F
@@PGT1   EQU   *
         DC    A(@@PG1)
@@LC306  EQU   *
         DC    C'<stdin>'
         DC    X'0'
@@LC307  EQU   *
         DC    C'?'
         DC    X'0'
         DS    0F
* X-func cpyrtx prologue
CPYRTX   PDPPRLG CINDEX=2,FRAME=120,BASER=12,ENTRY=YES
         B     @@FEN2
         LTORG
@@FEN2   EQU   *
         DROP  12
         BALR  12,0
         USING *,12
@@PG2    EQU   *
         LR    11,1
         L     10,=A(@@PGT2)
* Function cpyrtx code
         L     2,0(11)
         LH    4,0(2)
         N     4,=XL4'0000FFFF'
         LR    3,4
         A     3,=F'-36'
         LA    2,35(0,0)
         CLR   3,2
         BH    @@L4
         MH    3,=H'4'
         L     2,=A(@@L19)
         L     14,0(3,2)
         BR    14
         DS    0F
         DS    0F
         DS    0F
         LTORG
         DS    0F
@@L19    EQU   *
         DC    A(@@L15)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L15)
         DC    A(@@L15)
         DC    A(@@L15)
         DC    A(@@L4)
         DC    A(@@L16)
         DC    A(@@L15)
         DC    A(@@L4)
         DC    A(@@L15)
         DC    A(@@L15)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L4)
         DC    A(@@L15)
         DC    A(@@L15)
         DC    A(@@L15)
         DC    A(@@L15)
@@L15    EQU   *
         L     15,0(11)
         B     @@L3
@@L16    EQU   *
         L     2,0(11)
         L     3,4(2)
         LH    2,0(3)
         CLM   2,3,=H'75'
         BE    @@L54
@@L4     EQU   *
         ST    4,88(13)
         LA    1,88(,13)
         L     15,=A(RTX@ALLO)
         BALR  14,15
         LR    7,15
         L     3,0(11)
         MVC   0(4,15),0(3)
         L     3,0(15)
         LR    2,3
         N     2,=F'-5'
         ST    2,0(15)
         L     2,=A(RTX@CLAS)
         IC    2,0(2,4)
         SLL   2,24
         SRA   2,24
         C     2,=F'-119'
         BE    @@L55
@@L20    EQU   *
         L     4,0(11)
         L     3,0(4)
         N     3,=F'128'
         L     2,0(7)
         N     2,=F'-129'
         OR    2,3
         ST    2,0(7)
         L     3,0(4)
         N     3,=F'64'
         N     2,=F'-65'
         OR    2,3
         ST    2,0(7)
         SRL   2,16
         LR    4,2
         MH    4,=H'4'
         L     3,=A(RTX@FORM)
         L     3,0(4,3)
         ST    3,108(13)
         MVC   104(4,13),=F'0'
         L     3,=A(RTX@LENG)
         SLR   4,4
         IC    4,0(3,2)
         SLR   3,3
         CR    3,4
         BNL   @@L52
         LR    4,7
         A     4,=F'4'
         ST    4,116(13)
         ST    4,112(13)
@@L50    EQU   *
         L     9,104(13)
         MH    9,=H'4'
         L     2,0(11)
         L     2,4(9,2)
         ST    2,4(9,7)
         L     3,108(13)
         SLR   2,2
         IC    2,0(3)
         A     3,=F'1'
         ST    3,108(13)
         LA    4,166(0,0)
         CR    2,4
         BE    @@L23
         BH    @@L47
         LA    3,137(0,0)
         CR    2,3
         BE    @@L23
         BH    @@L48
         LA    4,133(0,0)
         CLR   2,4
         BE    @@L26
@@L45    EQU   *
         MVC   88(4,13),=A(@@LC306)
         MVC   92(4,13),=F'440'
         MVC   96(4,13),=A(@@LC307)
         LA    1,88(,13)
         L     15,=V(FANCY@AB)
         BALR  14,15
@@L23    EQU   *
         L     2,112(13)
         A     2,=F'4'
         ST    2,112(13)
         L     3,116(13)
         A     3,=F'4'
         ST    3,116(13)
         L     4,104(13)
         A     4,=F'1'
         ST    4,104(13)
         LH    2,0(7)
         N     2,=XL4'0000FFFF'
         L     3,=A(RTX@LENG)
         SLR   4,4
         IC    4,0(3,2)
         L     3,104(13)
         CR    3,4
         BL    @@L50
@@L52    EQU   *
         LR    15,7
         B     @@L3
@@L26    EQU   *
         L     3,0(11)
         L     2,4(3,9)
         LTR   2,2
         BE    @@L23
         ST    2,88(13)
         LA    1,88(,13)
         L     15,=A(CPYRTX)
         BALR  14,15
         L     4,116(13)
         ST    15,0(4)
         B     @@L23
@@L48    EQU   *
         A     2,=F'-162'
         LA    3,2(0,0)
         CLR   2,3
         BH    @@L45
         B     @@L23
@@L47    EQU   *
         LA    4,227(0,0)
         CR    2,4
         BH    @@L49
         LA    3,226(0,0)
         CR    2,3
         BNL   @@L23
         LA    4,197(0,0)
         CLR   2,4
         BNE   @@L45
@@L30    EQU   *
         L     3,0(11)
         L     2,4(3,9)
         LTR   2,2
         BE    @@L23
         MVC   88(4,13),0(2)
         LA    1,88(,13)
         L     15,=A(RTVEC@AL)
         BALR  14,15
         L     4,112(13)
         ST    15,0(4)
         SLR   8,8
         C     8,0(15)
         BNL   @@L23
@@L36    EQU   *
         LA    4,4(0,0)
         LR    3,9
         AR    3,7
         AR    3,4
         L     6,0(3)
         LR    5,8
         MH    5,=H'4'
         L     2,0(11)
         AR    2,9
         L     2,0(4,2)
         L     2,4(5,2)
         ST    2,88(13)
         LA    1,88(,13)
         L     15,=A(CPYRTX)
         BALR  14,15
         ST    15,4(5,6)
         A     8,=F'1'
         L     2,0(3)
         C     8,0(2)
         BL    @@L36
         B     @@L23
@@L49    EQU   *
         LA    3,229(0,0)
         CLR   2,3
         BE    @@L30
         LA    4,240(0,0)
         CLR   2,4
         BE    @@L23
         B     @@L45
@@L55    EQU   *
         N     3,=F'-6'
         ST    3,0(15)
         B     @@L20
@@L54    EQU   *
         L     2,4(3)
         LH    2,0(2)
         CLM   2,3,=H'68'
         BNE   @@L4
         L     2,8(3)
         LH    2,0(2)
         L     15,0(11)
         CLM   2,3,=H'54'
         BNE   @@L4
@@L3     EQU   *
* Function cpyrtx epilogue
         PDPEPIL
* Function cpyrtx literal pool
         DS    0F
         LTORG
* Function cpyrtx page table
         DS    0F
@@PGT2   EQU   *
         DC    A(@@PG2)
         DS    0F
* X-func shallow_copy_rtx prologue
SHALLOW@ PDPPRLG CINDEX=3,FRAME=96,BASER=12,ENTRY=YES
         B     @@FEN3
         LTORG
@@FEN3   EQU   *
         DROP  12
         BALR  12,0
         USING *,12
@@PG3    EQU   *
         LR    11,1
         L     10,=A(@@PGT3)
* Function shallow_copy_rtx code
         L     5,0(11)
         LH    4,0(5)
         N     4,=XL4'0000FFFF'
         ST    4,88(13)
         LA    1,88(,13)
         L     15,=A(RTX@ALLO)
         BALR  14,15
         MVC   2(1,15),2(5)
         L     3,0(5)
         N     3,=F'8'
         L     2,0(15)
         N     2,=F'-9'
         OR    2,3
         ST    2,0(15)
         L     3,0(5)
         N     3,=F'16'
         N     2,=F'-17'
         OR    2,3
         ST    2,0(15)
         L     3,0(5)
         N     3,=F'32'
         N     2,=F'-33'
         OR    2,3
         ST    2,0(15)
         L     3,0(5)
         N     3,=F'2'
         N     2,=F'-3'
         OR    2,3
         ST    2,0(15)
         L     3,0(5)
         N     3,=F'1'
         N     2,=F'-2'
         OR    2,3
         ST    2,0(15)
         SLR   6,6
         L     2,=A(RTX@LENG)
         IC    7,0(2,4)
         LR    2,7
         N     2,=XL4'000000FF'
         CR    6,2
         BNL   @@L63
         LR    4,15
         A     4,=F'4'
         LR    3,5
         A     3,=F'4'
@@L61    EQU   *
         MVC   0(4,4),0(3)
         A     4,=F'4'
         A     3,=F'4'
         A     6,=F'1'
         LR    2,7
         N     2,=XL4'000000FF'
         CR    6,2
         BL    @@L61
@@L63    EQU   *
* Function shallow_copy_rtx epilogue
         PDPEPIL
* Function shallow_copy_rtx literal pool
         DS    0F
         LTORG
* Function shallow_copy_rtx page table
         DS    0F
@@PGT3   EQU   *
         DC    A(@@PG3)
         DS    0F
* X-func get_mode_alignment prologue
GET@MODE PDPPRLG CINDEX=4,FRAME=88,BASER=12,ENTRY=YES
         B     @@FEN4
         LTORG
@@FEN4   EQU   *
         DROP  12
         BALR  12,0
         USING *,12
@@PG4    EQU   *
         LR    11,1
         L     10,=A(@@PGT4)
* Function get_mode_alignment code
         L     15,0(11)
         LR    2,15
         MH    2,=H'4'
         L     3,=A(MODE@CLA)
